Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","706","Somalia","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2021","2021","t","79170.6","E","Estimated value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","01321","Pomelos and grapefruits","2021","2021","t","5902.5","E","Estimated value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2021","2021","t","20000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","706","Somalia","5510","Production","02951.01","Raw hides and skins of cattle","2021","2021","t","10087.4","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","02954","Raw hides and skins of goats or kids","2021","2021","t","5839.37","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","02953","Raw hides and skins of sheep or lambs","2021","2021","t","8214.73","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","02293","Raw milk of camel","2021","2021","t","984419.63","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","02211","Raw milk of cattle","2021","2021","t","445517.52","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","02292","Raw milk of goats","2021","2021","t","368564.66","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","02291","Raw milk of sheep","2021","2021","t","375477.52","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","0113","Rice","2021","2021","t","1632.35","E","Estimated value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","01921.01","Seed cotton, unginned","2021","2021","t","7350.69","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","01444","Sesame seed","2021","2021","t","33967.62","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","21514","Sheep fat, unrendered","2021","2021","t","1283.55","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","22110.02","Skim milk of cows","2021","2021","t","163955.25","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","0114","Sorghum","2021","2021","t","100000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","706","Somalia","5510","Production","01802","Sugar cane","2021","2021","t","218119.95","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","01530","Sweet potatoes","2021","2021","t","8676.35","E","Estimated value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","01234","Tomatoes","2021","2021","t","23726.58","E","Estimated value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","01970","Unmanufactured tobacco","2021","2021","t","140.22","E","Estimated value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","01221","Watermelons","2021","2021","t","6407.29","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5510","Production","0111","Wheat","2021","2021","t","1053.08","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","01312","Bananas","2021","2021","t","862.45","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","01520.01","Cassava, fresh","2021","2021","t","7084.32","E","Estimated value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","21512","Cattle fat, unrendered","2021","2021","t","11.33","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","01640","Cocoa beans","2021","2021","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","2166","Coconut oil","2021","2021","t","6600","E","Estimated value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","01460","Coconuts, in shell","2021","2021","t","63600","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","776","Tonga","5510","Production","01610","Coffee, green","2021","2021","t","15.16","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2021","2021","t","62.65","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","21156","Edible offal of goat, fresh, chilled or frozen","2021","2021","t","5.73","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2021","2021","t","117.28","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2021","2021","t","2452.33","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","21511.01","Fat of pigs","2021","2021","t","180.43","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","21515","Goat fat, unrendered","2021","2021","t","0.94","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","2162","Groundnut oil","2021","2021","t","180","E","Estimated value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","0142","Groundnuts, excluding shelled","2021","2021","t","1277.28","E","Estimated value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","0231","Hen eggs in shell, fresh","2021","2021","t","146.4","E","Estimated value",""
"QCL","Crops and livestock products","776","Tonga","5513","Production","0231","Hen eggs in shell, fresh","2021","2021","1000 No","6100","E","Estimated value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","01322","Lemons and limes","2021","2021","t","2246.53","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","t","353.26","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","21121","Meat of chickens, fresh or chilled","2021","2021","t","273.96","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","21116","Meat of goat, fresh or chilled","2021","2021","t","28.34","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","t","1774.23","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","02910","Natural honey","2021","2021","t","10.84","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","01323","Oranges","2021","2021","t","889.05","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","01359.90","Other fruits, n.e.c.","2021","2021","t","1044.67","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2021","2021","t","257.25","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","01319","Other tropical fruits, n.e.c.","2021","2021","t","825.37","E","Estimated value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2021","2021","t","6184","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","01313","Plantains and cooking bananas","2021","2021","t","2343.26","E","Estimated value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","01235","Pumpkins, squash and gourds","2021","2021","t","20465.52","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","02951.01","Raw hides and skins of cattle","2021","2021","t","52.66","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","02954","Raw hides and skins of goats or kids","2021","2021","t","4.79","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","02211","Raw milk of cattle","2021","2021","t","323.64","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","01530","Sweet potatoes","2021","2021","t","6544.19","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","01550","Taro","2021","2021","t","3514.97","E","Estimated value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","01234","Tomatoes","2021","2021","t","852.4","E","Estimated value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","01658","Vanilla, raw","2021","2021","t","191.12","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","01221","Watermelons","2021","2021","t","442.3","E","Estimated value",""
"QCL","Crops and livestock products","776","Tonga","5510","Production","01540","Yams","2021","2021","t","4761.27","I","Imputed value",""
"QCL","Crops and livestock products","798","Tuvalu","5510","Production","01312","Bananas","2021","2021","t","290.14","I","Imputed value",""
"QCL","Crops and livestock products","798","Tuvalu","5510","Production","2166","Coconut oil","2021","2021","t","20","E","Estimated value",""
"QCL","Crops and livestock products","798","Tuvalu","5510","Production","01460","Coconuts, in shell","2021","2021","t","2400","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","798","Tuvalu","5510","Production","21153","Edible offal of pigs, fresh, chilled or frozen","2021","2021","t","7.42","I","Imputed value",""
"QCL","Crops and livestock products","798","Tuvalu","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2021","2021","t","146.41","I","Imputed value",""
"QCL","Crops and livestock products","798","Tuvalu","5510","Production","21511.01","Fat of pigs","2021","2021","t","10.67","I","Imputed value",""
"QCL","Crops and livestock products","798","Tuvalu","5510","Production","0231","Hen eggs in shell, fresh","2021","2021","t","19.5","I","Imputed value",""
"QCL","Crops and livestock products","798","Tuvalu","5513","Production","0231","Hen eggs in shell, fresh","2021","2021","1000 No","488","I","Imputed value",""
"QCL","Crops and livestock products","798","Tuvalu","5510","Production","21121","Meat of chickens, fresh or chilled","2021","2021","t","62.95","I","Imputed value",""
"QCL","Crops and livestock products","798","Tuvalu","5510","Production","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","t","125.21","I","Imputed value",""
"QCL","Crops and livestock products","798","Tuvalu","5510","Production","02910","Natural honey","2021","2021","t","4.4","E","Estimated value",""
"QCL","Crops and livestock products","798","Tuvalu","5510","Production","01319","Other tropical fruits, n.e.c.","2021","2021","t","600.73","E","Estimated value",""
"QCL","Crops and livestock products","798","Tuvalu","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2021","2021","t","617.73","E","Estimated value",""
