"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20210101","2021","52","2021","258","PYF","French Polynesia","M","Import","796","TCA","Turks and Caicos Isds","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","327.91","true","-1","N/A","0","false","327.91","true","0","false","534.217",,"534.217","6","false","true",
"C","A","20210101","2021","52","2021","266","GAB","Gabon","M","Import","796","TCA","Turks and Caicos Isds","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","440382","false","8","kg","440382","false","440382","false","0","false","269620.945",,"269620.945","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","M","Import","60","BMU","Bermuda","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.986","true","-1","N/A","0","false","1.986","true","0","false","5.914",,"5.914","6","false","true",
"C","A","20210101","2021","52","2021","266","GAB","Gabon","M","Import","796","TCA","Turks and Caicos Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16612","false","8","kg","16612","false","16612","false","0","false","24861.639",,"24861.639","0","false","true",
"C","A","20210101","2021","52","2021","275","PSE","State of Palestine","M","Import","796","TCA","Turks and Caicos Isds","0","W00","World","H4","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1710.577","true","-1","N/A","0","false","1710.577","true","0","false","5049.66","0","5049.66","6","false","true",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","720","false","8","kg","720","false","720","false","0","false",,"316.974","316.974","0","false","true",
"C","A","20210101","2021","52","2021","242","FJI","Fiji","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7.2","false","8","kg","7.2","false","7.2","false","0","false","0","26.079","26.079","0","false","true",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","20","AND","Andorra","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false",,"18.924","18.924","0","false","true",
"C","A","20210101","2021","52","2021","242","FJI","Fiji","X","Export","16","ASM","American Samoa","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","92.9","false","8","kg","92.9","false","92.9","false","0","false","0","32.84","32.84","0","false","true",
"C","A","20210101","2021","52","2021","242","FJI","Fiji","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","500","false","8","kg","500","false","500","false","0","false","0","1854.505","1854.505","0","false","true",
"C","A","20210101","2021","52","2021","242","FJI","Fiji","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44083.54","false","8","kg","44083.54","false","44083.54","false","0","false","0","25186.979","25186.979","0","false","true",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","20","AND","Andorra","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2676","false","8","kg","2676","false","2676","false","0","false",,"3698.429","3698.429","0","false","true",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","666","SPM","Saint Pierre and Miquelon","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1261","false","8","kg","1261","false","1261","false","0","false",,"3219.419","3219.419","0","false","true",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3664","false","8","kg","3664","false","3664","false","0","false",,"7172.137","7172.137","0","false","true",
"C","A","20210101","2021","52","2021","233","EST","Estonia","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","1101","Wheat or meslin flour","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23000","false","8","kg","23000","false","23000","false","0","false",,"15521.22","15521.22","0","false","true",
"C","A","20210101","2021","52","2021","242","FJI","Fiji","X","Export","16","ASM","American Samoa","0","W00","World","H5","HS","true","1101","Wheat or meslin flour","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24908.5","false","8","kg","24908.5","false","24908.5","false","0","false","0","16871.649","16871.649","0","false","true",
"C","A","20210101","2021","52","2021","242","FJI","Fiji","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","1101","Wheat or meslin flour","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","195458.3","false","8","kg","195458.3","false","195458.3","false","0","false","0","101823.434","101823.434","0","false","true",
"C","A","20210101","2021","52","2021","242","FJI","Fiji","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","1101","Wheat or meslin flour","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","644930.45","false","8","kg","644930.45","false","644930.45","false","0","false","0","352423.569","352423.569","0","false","true",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","20","AND","Andorra","0","W00","World","H5","HS","true","1101","Wheat or meslin flour","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20273","false","8","kg","20273","false","20273","false","0","false",,"17489.181","17489.181","0","false","true",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","292","GIB","Gibraltar","0","W00","World","H5","HS","true","1101","Wheat or meslin flour","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30","false","8","kg","30","false","30","false","0","false",,"99.35","99.35","0","false","true",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","666","SPM","Saint Pierre and Miquelon","0","W00","World","H5","HS","true","1101","Wheat or meslin flour","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48586","false","8","kg","48586","false","48586","false","0","false",,"34006.149","34006.149","0","false","true",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","1101","Wheat or meslin flour","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2190","false","8","kg","2190","false","2190","false","0","false",,"2261.399","2261.399","0","false","true",
"C","A","20210101","2021","52","2021","242","FJI","Fiji","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","110220","Cereal flour; of maize (corn)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18","false","8","kg","18","false","18","false","0","false","0","65.197","65.197","0","true","false",
"C","A","20210101","2021","52","2021","242","FJI","Fiji","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","110220","Cereal flour; of maize (corn)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","84","false","8","kg","84","false","84","false","0","false","0","310.533","310.533","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","20","AND","Andorra","0","W00","World","H5","HS","true","110220","Cereal flour; of maize (corn)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11318","false","8","kg","11318","false","11318","false","0","false",,"8987.644","8987.644","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H5","HS","true","110220","Cereal flour; of maize (corn)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4100","false","8","kg","4100","false","4100","false","0","false",,"2167.963","2167.963","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","666","SPM","Saint Pierre and Miquelon","0","W00","World","H5","HS","true","110220","Cereal flour; of maize (corn)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32","false","8","kg","32","false","32","false","0","false",,"126.553","126.553","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","666","SPM","Saint Pierre and Miquelon","0","W00","World","H5","HS","true","110812","Starch; maize (corn) starch","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","70","false","8","kg","70","false","70","false","0","false",,"293.32","293.32","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","110812","Starch; maize (corn) starch","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","403","false","8","kg","403","false","403","false","0","false",,"1833.247","1833.247","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","20","AND","Andorra","0","W00","World","H5","HS","true","190110","Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1061","false","8","kg","1061","false","1061","false","0","false",,"6008.321","6008.321","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","666","SPM","Saint Pierre and Miquelon","0","W00","World","H5","HS","true","190110","Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2311","false","8","kg","2311","false","2311","false","0","false",,"32773.734","32773.734","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","190110","Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6855","false","8","kg","6855","false","6855","false","0","false",,"55181.932","55181.932","0","true","false",
"C","A","20210101","2021","52","2021","242","FJI","Fiji","X","Export","16","ASM","American Samoa","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","58787.5","false","8","kg","58787.5","false","58787.5","false","0","false","0","41831.645","41831.645","0","true","false",
"C","A","20210101","2021","52","2021","242","FJI","Fiji","X","Export","162","CXR","Christmas Isds","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","102.2","false","8","kg","102.2","false","102.2","false","0","false","0","497.432","497.432","0","true","false",
"C","A","20210101","2021","52","2021","242","FJI","Fiji","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20.4","false","8","kg","20.4","false","20.4","false","0","false","0","84.998","84.998","0","true","false",
"C","A","20210101","2021","52","2021","242","FJI","Fiji","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1727","false","8","kg","1727","false","1727","false","0","false","0","6584.942","6584.942","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","20","AND","Andorra","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","850","false","8","kg","850","false","850","false","0","false",,"3949.17","3949.17","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6125","false","8","kg","6125","false","6125","false","0","false",,"2975.775","2975.775","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","666","SPM","Saint Pierre and Miquelon","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","143","false","8","kg","143","false","143","false","0","false",,"829.101","829.101","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8923","false","8","kg","8923","false","8923","false","0","false",,"38893.232","38893.232","0","true","false",
"C","A","20210101","2021","52","2021","242","FJI","Fiji","X","Export","16","ASM","American Samoa","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","254559.91","false","8","kg","254559.91","false","254559.91","false","0","false","0","254272.924","254272.924","0","true","false",
"C","A","20210101","2021","52","2021","242","FJI","Fiji","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","541.39","false","8","kg","541.39","false","541.39","false","0","false","0","1319.403","1319.403","0","true","false",
"C","A","20210101","2021","52","2021","242","FJI","Fiji","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3864.76","false","8","kg","3864.76","false","3864.76","false","0","false","0","18054.862","18054.862","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","20","AND","Andorra","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5534","false","8","kg","5534","false","5534","false","0","false",,"10221.242","10221.242","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","666","SPM","Saint Pierre and Miquelon","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3896","false","8","kg","3896","false","3896","false","0","false",,"6791.295","6791.295","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19060","false","8","kg","19060","false","19060","false","0","false",,"35395.869","35395.869","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","666","SPM","Saint Pierre and Miquelon","0","W00","World","H5","HS","true","190430","Prepared foods obtained by the swelling or roasting of cereals or cereal products (e.g. corn flakes); cereals, not maize (corn), in grain form or in the form of flakes or other worked grains, from bulgur wheat","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","8","kg","10","false","10","false","0","false",,"42.579","42.579","0","true","false",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","190430","Prepared foods obtained by the swelling or roasting of cereals or cereal products (e.g. corn flakes); cereals, not maize (corn), in grain form or in the form of flakes or other worked grains, from bulgur wheat","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35","false","8","kg","35","false","35","false","0","false",,"108.812","108.812","0","true","false",
"C","A","20210101","2021","52","2021","242","FJI","Fiji","X","Export","16","ASM","American Samoa","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","71580.53","false","8","kg","71580.53","false","71580.53","false","0","false","0","162656.995","162656.995","0","false","true",
"C","A","20210101","2021","52","2021","242","FJI","Fiji","X","Export","584","MHL","Marshall Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","58959.24","false","8","kg","58959.24","false","58959.24","false","0","false","0","110599.01","110599.01","0","false","true",
"C","A","20210101","2021","52","2021","242","FJI","Fiji","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","82310.39","false","8","kg","82310.39","false","82310.39","false","0","false","0","135045.636","135045.636","0","false","true",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","20","AND","Andorra","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","129752","false","8","kg","129752","false","129752","false","0","false",,"643913.393","643913.393","0","false","true",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8421","false","8","kg","8421","false","8421","false","0","false",,"40784.434","40784.434","0","false","true",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","292","GIB","Gibraltar","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1590","false","8","kg","1590","false","1590","false","0","false",,"11789.555","11789.555","0","false","true",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","660","AIA","Anguilla","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4017","false","8","kg","4017","false","4017","false","0","false",,"6220.031","6220.031","0","false","true",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","666","SPM","Saint Pierre and Miquelon","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18820","false","8","kg","18820","false","18820","false","0","false",,"139646.148","139646.148","0","false","true",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","796","TCA","Turks and Caicos Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","145","false","8","kg","145","false","145","false","0","false",,"3775.307","3775.307","0","false","true",
"C","A","20210101","2021","52","2021","251","FRA","France","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","118352","false","8","kg","118352","false","118352","false","0","false",,"620467.932","620467.932","0","false","true",
"C","A","20210101","2021","52","2021","242","FJI","Fiji","X","Export","16","ASM","American Samoa","0","W00","World","H5","HS","true","230230","Bran, sharps and other residues; of wheat, whether or not in the form of pellets, derived from the sifting, milling or other workings thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25","false","8","kg","25","false","25","false","0","false","0","4.346","4.346","0","true","false",
"C","A","20210101","2021","52","2021","242","FJI","Fiji","X","Export","876","WLF","Wallis and Futuna Isds","0","W00","World","H5","HS","true","230230","Bran, sharps and other residues; of wheat, whether or not in the form of pellets, derived from the sifting, milling or other workings thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1319985","false","8","kg","1319985","false","1319985","false","0","false","0","197657.88","197657.88","0","true","false",
"C","A","20210101","2021","52","2021","296","KIR","Kiribati","M","Import","20","AND","Andorra","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","91861","false","8","kg","91861","false","91861","false","0","false","61844.041",,"61844.041","0","false","true",
"C","A","20210101","2021","52","2021","340","HND","Honduras","M","Import","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","51","false","8","kg","51","false","51","false","0","false","54.67","0","54.67","0","false","true",
"C","A","20210101","2021","52","2021","276","DEU","Germany","M","Import","20","AND","Andorra","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","329","false","8","kg","329","false","329","false","0","false","962.394","0","962.394","0","false","true",
"C","A","20210101","2021","52","2021","340","HND","Honduras","M","Import","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","1905","Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","41","false","8","kg","41","false","41","false","0","false","43.74","0","43.74","0","false","true",
"C","A","20210101","2021","52","2021","340","HND","Honduras","X","Export","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11","false","8","kg","11","false","11","false","0","false","0","41.03","41.03","0","false","true",
"C","A","20210101","2021","52","2021","276","DEU","Germany","X","Export","60","BMU","Bermuda","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4025","false","8","kg","4025","false","4025","false","0","false","0","2904.07","2904.07","0","false","true",
"C","A","20210101","2021","52","2021","276","DEU","Germany","X","Export","292","GIB","Gibraltar","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2700","false","8","kg","2700","false","2700","false","0","false","0","3078.786","3078.786","0","false","true",
"C","A","20210101","2021","52","2021","328","GUY","Guyana","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H5","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24000","false","8","kg","24000","false","24000","false","0","false",,"14932.652","14932.652","0","false","true",
"C","A","20210101","2021","52","2021","276","DEU","Germany","X","Export","60","BMU","Bermuda","0","W00","World","H5","HS","true","1101","Wheat or meslin flour","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11385","false","8","kg","11385","false","11385","false","0","false","0","11082.686","11082.686","0","false","true",
"C","A","20210101","2021","52","2021","340","HND","Honduras","X","Export","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","1101","Wheat or meslin flour","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17.8","false","8","kg","17.8","false","17.8","false","0","false","0","20.41","20.41","0","false","true",
"C","A","20210101","2021","52","2021","340","HND","Honduras","X","Export","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","110220","Cereal flour; of maize (corn)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2510.14","false","8","kg","2510.14","false","2510.14","false","0","false","0","3468.74","3468.74","0","true","false",
"C","A","20210101","2021","52","2021","340","HND","Honduras","X","Export","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","110812","Starch; maize (corn) starch","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","79.8","false","8","kg","79.8","false","79.8","false","0","false","0","173.82","173.82","0","true","false",
"C","A","20210101","2021","52","2021","340","HND","Honduras","X","Export","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","190110","Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","204.93","false","8","kg","204.93","false","204.93","false","0","false","0","237.35","237.35","0","true","false",
"C","A","20210101","2021","52","2021","276","DEU","Germany","X","Export","674","SMR","San Marino","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","696","false","8","kg","696","false","696","false","0","false","0","1317.456","1317.456","0","false","true",
"C","A","20210101","2021","52","2021","328","GUY","Guyana","X","Export","92","VGB","Br. Virgin Isds","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","200","false","5","u","12","false","200","false","0","false",,"97.842","97.842","0","false","true",
"C","A","20210101","2021","52","2021","340","HND","Honduras","X","Export","136","CYM","Cayman Isds","0","W00","World","H5","HS","true","190120","Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2939.47","false","8","kg","2939.47","false","2939.47","false","0","false","0","6744.42","6744.42","0","true","false",
"C","A","20210101","2021","52","2021","276","DEU","Germany","X","Export","20","AND","Andorra","0","W00","World","H5","HS","true","190219","Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","123","false","8","kg","123","false","123","false","0","false","0","1351.691","1351.691","0","false","true",
